,X_org,Y_org,X_dest,Y_dest,time,frame
133,25.20032,55.27426,25.20056,55.2821,35,218
134,25.20056,55.2821,25.19918,55.28011,35,218
135,25.19918,55.28011,25.18561,55.2858,39,218
136,25.18561,55.2858,25.24029,55.51082,99,218
137,25.24029,55.51082,25.24069,55.5261,103,218
138,25.131924,55.247967,25.0601,55.21185,30,218
139,25.0601,55.21185,25.05599,55.21497,30,218
140,25.05599,55.21497,25.05676,55.20956,30,218
141,25.05676,55.20956,25.08521,55.20061,38,218
142,25.08521,55.20061,25.09703,55.18747,43,218
143,25.09703,55.18747,25.09491,55.18041,45,218
144,25.09491,55.18041,25.10166,55.17029,48,218
145,25.10166,55.17029,25.08863,55.15318,54,218
146,25.08863,55.15318,25.08347,55.15529,56,218
147,25.08347,55.15529,25.06136,55.15004,62,218
148,25.06136,55.15004,25.05423,55.16764,67,218
149,25.05423,55.16764,25.02698,55.17308,75,218
0,25.131924,55.247967,25.16349,55.33496,31,219
1,25.16349,55.33496,25.1815,55.37615,43,219
2,25.1815,55.37615,25.19189,55.38844,47,219
3,25.19189,55.38844,25.19143,55.38989,47,219
4,25.19143,55.38989,25.19837,55.3993,50,219
5,25.19837,55.3993,25.19317,55.44654,62,219
6,25.19317,55.44654,25.19782,55.61662,106,219
7,25.19782,55.61662,25.20046,55.62126,106,219
8,25.131924,55.247967,25.25414,55.38209,56,219
9,25.25414,55.38209,25.23526,55.40028,63,219
10,25.23526,55.40028,25.25249,55.41253,69,219
11,25.25249,55.41253,25.25423,55.44421,77,219
12,25.25423,55.44421,25.26084,55.45831,81,219
13,25.26084,55.45831,25.24978,55.4669,85,219
14,25.24978,55.4669,25.24995,55.47013,85,219
15,25.24995,55.47013,25.24851,55.47292,85,219
16,25.24851,55.47292,25.24339,55.4817,88,219
17,25.24339,55.4817,25.25009,55.48451,90,219
18,25.25009,55.48451,25.257,55.4811,92,219
19,25.257,55.4811,25.25829,55.48472,92,219
20,25.131924,55.247967,25.17115,55.31104,27,219
21,25.17115,55.31104,25.18283,55.36252,41,219
22,25.18283,55.36252,25.20072,55.37395,47,219
23,25.20072,55.37395,25.2122,55.40042,55,219
24,25.2122,55.40042,25.21557,55.39962,55,219
25,25.21557,55.39962,25.23404,55.41008,61,219
26,25.23404,55.41008,25.23752,55.41075,61,219
27,25.23752,55.41075,25.24019,55.40853,61,219
28,25.24019,55.40853,25.2539,55.42102,66,219
29,25.2539,55.42102,25.27492,55.43653,73,219
30,25.27492,55.43653,25.2682,55.45206,77,219
31,25.2682,55.45206,25.27338,55.45896,79,219
32,25.131924,55.247967,25.12708,55.37347,40,219
33,25.12708,55.37347,25.1284,55.3817,42,219
34,25.1284,55.3817,25.12446,55.39438,45,219
35,25.12446,55.39438,25.17595,55.41097,60,219
36,25.17595,55.41097,25.1774,55.41439,60,219
37,25.1774,55.41439,25.19307,55.42206,65,219
38,25.19307,55.42206,25.1894,55.43323,68,219
39,25.1894,55.43323,25.21071,55.44139,74,219
40,25.21071,55.44139,25.22959,55.43036,80,219
41,25.22959,55.43036,25.22684,55.43862,82,219
42,25.22684,55.43862,25.23662,55.47326,91,219
43,25.23662,55.47326,25.24314,55.47142,93,219
44,25.131924,55.247967,25.15507,55.26231,15,219
45,25.15507,55.26231,25.22318,55.29383,36,219
46,25.22318,55.29383,25.24414,55.31444,44,219
47,25.24414,55.31444,25.25875,55.32474,49,219
48,25.25875,55.32474,25.2628,55.33552,52,219
49,25.2628,55.33552,25.27426,55.31728,58,219
50,25.27426,55.31728,25.32007,55.34867,73,219
51,25.32007,55.34867,25.28382,55.36034,84,219
52,25.28382,55.36034,25.27473,55.36884,87,219
53,25.27473,55.36884,25.2802,55.37055,89,219
54,25.2802,55.37055,25.28748,55.39859,97,219
55,25.28748,55.39859,25.28538,55.41518,101,219
56,25.131924,55.247967,25.07476,55.344,37,219
57,25.07476,55.344,25.07693,55.3462,37,219
58,25.07693,55.3462,25.08255,55.35122,39,219
59,25.08255,55.35122,25.08702,55.35615,41,219
60,25.08702,55.35615,25.08416,55.35943,41,219
61,25.08416,55.35943,25.08086,55.35775,41,219
62,25.08086,55.35775,25.07524,55.36551,44,219
63,25.07524,55.36551,25.07551,55.36194,44,219
64,25.07551,55.36194,25.07112,55.36217,44,219
65,25.07112,55.36217,25.0689,55.36179,44,219
66,25.0689,55.36179,24.98686,55.40105,70,219
67,24.98686,55.40105,24.87767,55.36096,103,219
68,25.131924,55.247967,25.16021,55.28106,19,219
69,25.16021,55.28106,25.15769,55.37842,44,219
70,25.15769,55.37842,25.18176,55.40313,53,219
71,25.18176,55.40313,25.19664,55.412,58,219
72,25.19664,55.412,25.20325,55.40744,60,219
73,25.20325,55.40744,25.21085,55.41575,63,219
74,25.21085,55.41575,25.21886,55.41924,65,219
75,25.21886,55.41924,25.21863,55.42114,65,219
76,25.21863,55.42114,25.21949,55.42395,65,219
77,25.21949,55.42395,25.24488,55.42144,72,219
78,25.24488,55.42144,25.24903,55.43506,76,219
79,25.24903,55.43506,25.24295,55.44306,79,219
80,25.131924,55.247967,25.15446,55.23674,14,219
81,25.15446,55.23674,25.16502,55.23734,17,219
82,25.16502,55.23734,25.17456,55.2213,22,219
83,25.17456,55.2213,25.17527,55.22161,22,219
84,25.17527,55.22161,25.18885,55.22908,26,219
85,25.18885,55.22908,25.2155,55.24957,35,219
86,25.2155,55.24957,25.23008,55.26805,41,219
87,25.23008,55.26805,25.2351,55.27473,43,219
88,25.2351,55.27473,25.23199,55.28241,45,219
89,25.23199,55.28241,25.24562,55.29304,50,219
90,25.24562,55.29304,25.26016,55.29882,54,219
91,25.26016,55.29882,25.22346,55.3347,68,219
92,25.131924,55.247967,25.0823,55.22555,22,219
93,25.0823,55.22555,25.08163,55.22339,22,219
94,25.08163,55.22339,25.0756,55.22737,24,219
95,25.0756,55.22737,25.07452,55.23949,27,219
96,25.07452,55.23949,25.06094,55.23629,31,219
97,25.06094,55.23629,25.05229,55.25397,36,219
98,25.05229,55.25397,25.0477,55.25158,37,219
99,25.0477,55.25158,25.0414,55.23741,41,219
100,25.0414,55.23741,25.02596,55.24254,46,219
101,25.02596,55.24254,25.03464,55.26914,53,219
102,25.03464,55.26914,25.05287,55.28268,59,219
103,25.05287,55.28268,25.01201,55.3074,72,219
104,25.131924,55.247967,25.15365,55.22223,16,219
105,25.15365,55.22223,25.15568,55.21666,18,219
106,25.15568,55.21666,25.16084,55.21174,20,219
107,25.16084,55.21174,25.15708,55.20947,20,219
108,25.15708,55.20947,25.14748,55.19621,24,219
109,25.14748,55.19621,25.15532,55.20238,27,219
110,25.15532,55.20238,25.18808,55.23945,40,219
111,25.18808,55.23945,25.20232,55.2512,45,219
112,25.20232,55.2512,25.21515,55.26952,51,219
113,25.21515,55.26952,25.20843,55.27859,54,219
114,25.20843,55.27859,25.20962,55.27976,54,219
115,25.131924,55.247967,25.11697,55.23491,12,219
116,25.11697,55.23491,25.10381,55.21119,19,219
117,25.10381,55.21119,25.10422,55.20407,21,219
118,25.10422,55.20407,25.09667,55.19555,24,219
119,25.09667,55.19555,25.10057,55.19181,25,219
120,25.10057,55.19181,25.10231,55.18992,25,219
121,25.10231,55.18992,25.11934,55.20246,31,219
122,25.11934,55.20246,25.12821,55.1934,34,219
123,25.12821,55.1934,25.11825,55.18991,37,219
124,25.11825,55.18991,25.11522,55.18786,37,219
125,25.11522,55.18786,25.10846,55.13277,51,219
126,25.131924,55.247967,25.16438,55.25757,17,219
127,25.16438,55.25757,25.1666,55.25771,17,219
128,25.1666,55.25771,25.17669,55.27524,22,219
129,25.17669,55.27524,25.18404,55.26869,25,219
130,25.18404,55.26869,25.19402,55.26215,28,219
131,25.19402,55.26215,25.2041,55.26618,31,219
132,25.2041,55.26618,25.20032,55.27426,33,219
133,25.20032,55.27426,25.20056,55.2821,35,219
134,25.20056,55.2821,25.19918,55.28011,35,219
135,25.19918,55.28011,25.18561,55.2858,39,219
136,25.18561,55.2858,25.24029,55.51082,99,219
137,25.24029,55.51082,25.24069,55.5261,103,219
138,25.131924,55.247967,25.0601,55.21185,30,219
139,25.0601,55.21185,25.05599,55.21497,30,219
140,25.05599,55.21497,25.05676,55.20956,30,219
141,25.05676,55.20956,25.08521,55.20061,38,219
142,25.08521,55.20061,25.09703,55.18747,43,219
143,25.09703,55.18747,25.09491,55.18041,45,219
144,25.09491,55.18041,25.10166,55.17029,48,219
145,25.10166,55.17029,25.08863,55.15318,54,219
146,25.08863,55.15318,25.08347,55.15529,56,219
147,25.08347,55.15529,25.06136,55.15004,62,219
148,25.06136,55.15004,25.05423,55.16764,67,219
149,25.05423,55.16764,25.02698,55.17308,75,219
0,25.131924,55.247967,25.16349,55.33496,31,220
1,25.16349,55.33496,25.1815,55.37615,43,220
2,25.1815,55.37615,25.19189,55.38844,47,220
3,25.19189,55.38844,25.19143,55.38989,47,220
4,25.19143,55.38989,25.19837,55.3993,50,220
5,25.19837,55.3993,25.19317,55.44654,62,220
6,25.19317,55.44654,25.19782,55.61662,106,220
7,25.19782,55.61662,25.20046,55.62126,106,220
8,25.131924,55.247967,25.18561,55.2858,25,220
9,25.18561,55.2858,25.23526,55.40028,58,220
10,25.23526,55.40028,25.25249,55.41253,64,220
11,25.25249,55.41253,25.25423,55.44421,72,220
12,25.25423,55.44421,25.26084,55.45831,76,220
13,25.26084,55.45831,25.24978,55.4669,80,220
14,25.24978,55.4669,25.24995,55.47013,80,220
15,25.24995,55.47013,25.24851,55.47292,80,220
16,25.24851,55.47292,25.24339,55.4817,83,220
17,25.24339,55.4817,25.25009,55.48451,85,220
18,25.25009,55.48451,25.257,55.4811,87,220
19,25.257,55.4811,25.25829,55.48472,87,220
20,25.131924,55.247967,25.17115,55.31104,27,220
21,25.17115,55.31104,25.18283,55.36252,41,220
22,25.18283,55.36252,25.20072,55.37395,47,220
23,25.20072,55.37395,25.2122,55.40042,55,220
24,25.2122,55.40042,25.21557,55.39962,55,220
25,25.21557,55.39962,25.23404,55.41008,61,220
26,25.23404,55.41008,25.23752,55.41075,61,220
27,25.23752,55.41075,25.24019,55.40853,61,220
28,25.24019,55.40853,25.2539,55.42102,66,220
29,25.2539,55.42102,25.27492,55.43653,73,220
30,25.27492,55.43653,25.2682,55.45206,77,220
31,25.2682,55.45206,25.27338,55.45896,79,220
32,25.131924,55.247967,25.12708,55.37347,40,220
33,25.12708,55.37347,25.1284,55.3817,42,220
34,25.1284,55.3817,25.12446,55.39438,45,220
35,25.12446,55.39438,25.17595,55.41097,60,220
36,25.17595,55.41097,25.1774,55.41439,60,220
37,25.1774,55.41439,25.19307,55.42206,65,220
38,25.19307,55.42206,25.1894,55.43323,68,220
39,25.1894,55.43323,25.21071,55.44139,74,220
40,25.21071,55.44139,25.22959,55.43036,80,220
41,25.22959,55.43036,25.22684,55.43862,82,220
42,25.22684,55.43862,25.23662,55.47326,91,220
43,25.23662,55.47326,25.24314,55.47142,93,220
44,25.131924,55.247967,25.15507,55.26231,15,220
45,25.15507,55.26231,25.22318,55.29383,36,220
46,25.22318,55.29383,25.24414,55.31444,44,220
47,25.24414,55.31444,25.25875,55.32474,49,220
48,25.25875,55.32474,25.2628,55.33552,52,220
49,25.2628,55.33552,25.27426,55.31728,58,220
50,25.27426,55.31728,25.32007,55.34867,73,220
51,25.32007,55.34867,25.28382,55.36034,84,220
52,25.28382,55.36034,25.27473,55.36884,87,220
53,25.27473,55.36884,25.2802,55.37055,89,220
54,25.2802,55.37055,25.28748,55.39859,97,220
55,25.28748,55.39859,25.28538,55.41518,101,220
56,25.131924,55.247967,25.07476,55.344,37,220
57,25.07476,55.344,25.07693,55.3462,37,220
58,25.07693,55.3462,25.08255,55.35122,39,220
59,25.08255,55.35122,25.08702,55.35615,41,220
60,25.08702,55.35615,25.08416,55.35943,41,220
61,25.08416,55.35943,25.08086,55.35775,41,220
62,25.08086,55.35775,25.07524,55.36551,44,220
63,25.07524,55.36551,25.07551,55.36194,44,220
64,25.07551,55.36194,25.07112,55.36217,44,220
65,25.07112,55.36217,25.0689,55.36179,44,220
66,25.0689,55.36179,24.98686,55.40105,70,220
67,24.98686,55.40105,24.87767,55.36096,103,220
68,25.131924,55.247967,25.16021,55.28106,19,220
69,25.16021,55.28106,25.15769,55.37842,44,220
70,25.15769,55.37842,25.18176,55.40313,53,220
71,25.18176,55.40313,25.19664,55.412,58,220
72,25.19664,55.412,25.20325,55.40744,60,220
73,25.20325,55.40744,25.21085,55.41575,63,220
74,25.21085,55.41575,25.21886,55.41924,65,220
75,25.21886,55.41924,25.21863,55.42114,65,220
76,25.21863,55.42114,25.21949,55.42395,65,220
77,25.21949,55.42395,25.24488,55.42144,72,220
78,25.24488,55.42144,25.24903,55.43506,76,220
79,25.24903,55.43506,25.24295,55.44306,79,220
80,25.131924,55.247967,25.15446,55.23674,14,220
81,25.15446,55.23674,25.16502,55.23734,17,220
82,25.16502,55.23734,25.17456,55.2213,22,220
83,25.17456,55.2213,25.17527,55.22161,22,220
84,25.17527,55.22161,25.18885,55.22908,26,220
85,25.18885,55.22908,25.2155,55.24957,35,220
86,25.2155,55.24957,25.23008,55.26805,41,220
87,25.23008,55.26805,25.2351,55.27473,43,220
88,25.2351,55.27473,25.23199,55.28241,45,220
89,25.23199,55.28241,25.24562,55.29304,50,220
90,25.24562,55.29304,25.26016,55.29882,54,220
91,25.26016,55.29882,25.22346,55.3347,68,220
92,25.131924,55.247967,25.0823,55.22555,22,220
93,25.0823,55.22555,25.08163,55.22339,22,220
94,25.08163,55.22339,25.0756,55.22737,24,220
95,25.0756,55.22737,25.07452,55.23949,27,220
96,25.07452,55.23949,25.06094,55.23629,31,220
97,25.06094,55.23629,25.05229,55.25397,36,220
98,25.05229,55.25397,25.0477,55.25158,37,220
99,25.0477,55.25158,25.0414,55.23741,41,220
100,25.0414,55.23741,25.02596,55.24254,46,220
101,25.02596,55.24254,25.03464,55.26914,53,220
102,25.03464,55.26914,25.05287,55.28268,59,220
103,25.05287,55.28268,25.01201,55.3074,72,220
104,25.131924,55.247967,25.15365,55.22223,16,220
105,25.15365,55.22223,25.15568,55.21666,18,220
106,25.15568,55.21666,25.16084,55.21174,20,220
107,25.16084,55.21174,25.15708,55.20947,20,220
108,25.15708,55.20947,25.14748,55.19621,24,220
109,25.14748,55.19621,25.15532,55.20238,27,220
110,25.15532,55.20238,25.18808,55.23945,40,220
111,25.18808,55.23945,25.20232,55.2512,45,220
112,25.20232,55.2512,25.21515,55.26952,51,220
113,25.21515,55.26952,25.20843,55.27859,54,220
114,25.20843,55.27859,25.20962,55.27976,54,220
115,25.131924,55.247967,25.11697,55.23491,12,220
116,25.11697,55.23491,25.10381,55.21119,19,220
117,25.10381,55.21119,25.10422,55.20407,21,220
118,25.10422,55.20407,25.09667,55.19555,24,220
119,25.09667,55.19555,25.10057,55.19181,25,220
120,25.10057,55.19181,25.10231,55.18992,25,220
121,25.10231,55.18992,25.11934,55.20246,31,220
122,25.11934,55.20246,25.12821,55.1934,34,220
123,25.12821,55.1934,25.11825,55.18991,37,220
124,25.11825,55.18991,25.11522,55.18786,37,220
125,25.11522,55.18786,25.10846,55.13277,51,220
126,25.131924,55.247967,25.16438,55.25757,17,220
127,25.16438,55.25757,25.1666,55.25771,17,220
128,25.1666,55.25771,25.17669,55.27524,22,220
129,25.17669,55.27524,25.18404,55.26869,25,220
130,25.18404,55.26869,25.19402,55.26215,28,220
131,25.19402,55.26215,25.2041,55.26618,31,220
132,25.2041,55.26618,25.20032,55.27426,33,220
133,25.20032,55.27426,25.20056,55.2821,35,220
134,25.20056,55.2821,25.19918,55.28011,35,220
135,25.19918,55.28011,25.25414,55.38209,66,220
136,25.25414,55.38209,25.24029,55.51082,100,220
137,25.24029,55.51082,25.24069,55.5261,104,220
138,25.131924,55.247967,25.0601,55.21185,30,220
139,25.0601,55.21185,25.05599,55.21497,30,220
140,25.05599,55.21497,25.05676,55.20956,30,220
141,25.05676,55.20956,25.08521,55.20061,38,220
142,25.08521,55.20061,25.09703,55.18747,43,220
143,25.09703,55.18747,25.09491,55.18041,45,220
144,25.09491,55.18041,25.10166,55.17029,48,220
145,25.10166,55.17029,25.08863,55.15318,54,220
146,25.08863,55.15318,25.08347,55.15529,56,220
147,25.08347,55.15529,25.06136,55.15004,62,220
148,25.06136,55.15004,25.05423,55.16764,67,220
149,25.05423,55.16764,25.02698,55.17308,75,220
0,25.131924,55.247967,25.16349,55.33496,31,221
1,25.16349,55.33496,25.1815,55.37615,43,221
2,25.1815,55.37615,25.19189,55.38844,47,221
3,25.19189,55.38844,25.19143,55.38989,47,221
4,25.19143,55.38989,25.19837,55.3993,50,221
5,25.19837,55.3993,25.19317,55.44654,62,221
6,25.19317,55.44654,25.19782,55.61662,106,221
7,25.19782,55.61662,25.20046,55.62126,106,221
8,25.131924,55.247967,25.18561,55.2858,25,221
9,25.18561,55.2858,25.25414,55.38209,57,221
10,25.25414,55.38209,25.25249,55.41253,65,221
11,25.25249,55.41253,25.25423,55.44421,73,221
12,25.25423,55.44421,25.26084,55.45831,77,221
13,25.26084,55.45831,25.24978,55.4669,81,221
14,25.24978,55.4669,25.24995,55.47013,81,221
15,25.24995,55.47013,25.24851,55.47292,81,221
16,25.24851,55.47292,25.24339,55.4817,84,221
17,25.24339,55.4817,25.25009,55.48451,86,221
18,25.25009,55.48451,25.257,55.4811,88,221
19,25.257,55.4811,25.25829,55.48472,88,221
20,25.131924,55.247967,25.17115,55.31104,27,221
21,25.17115,55.31104,25.18283,55.36252,41,221
22,25.18283,55.36252,25.20072,55.37395,47,221
23,25.20072,55.37395,25.2122,55.40042,55,221
24,25.2122,55.40042,25.21557,55.39962,55,221
25,25.21557,55.39962,25.23404,55.41008,61,221
26,25.23404,55.41008,25.23752,55.41075,61,221
27,25.23752,55.41075,25.24019,55.40853,61,221
28,25.24019,55.40853,25.2539,55.42102,66,221
29,25.2539,55.42102,25.27492,55.43653,73,221
30,25.27492,55.43653,25.2682,55.45206,77,221
31,25.2682,55.45206,25.27338,55.45896,79,221
32,25.131924,55.247967,25.12708,55.37347,40,221
33,25.12708,55.37347,25.1284,55.3817,42,221
34,25.1284,55.3817,25.12446,55.39438,45,221
35,25.12446,55.39438,25.17595,55.41097,60,221
36,25.17595,55.41097,25.1774,55.41439,60,221
37,25.1774,55.41439,25.19307,55.42206,65,221
38,25.19307,55.42206,25.1894,55.43323,68,221
39,25.1894,55.43323,25.21071,55.44139,74,221
40,25.21071,55.44139,25.22959,55.43036,80,221
41,25.22959,55.43036,25.22684,55.43862,82,221
42,25.22684,55.43862,25.23662,55.47326,91,221
43,25.23662,55.47326,25.24314,55.47142,93,221
44,25.131924,55.247967,25.15507,55.26231,15,221
45,25.15507,55.26231,25.22318,55.29383,36,221
46,25.22318,55.29383,25.24414,55.31444,44,221
47,25.24414,55.31444,25.25875,55.32474,49,221
48,25.25875,55.32474,25.2628,55.33552,52,221
49,25.2628,55.33552,25.27426,55.31728,58,221
50,25.27426,55.31728,25.32007,55.34867,73,221
51,25.32007,55.34867,25.28382,55.36034,84,221
52,25.28382,55.36034,25.27473,55.36884,87,221
53,25.27473,55.36884,25.2802,55.37055,89,221
54,25.2802,55.37055,25.28748,55.39859,97,221
55,25.28748,55.39859,25.28538,55.41518,101,221
56,25.131924,55.247967,25.07476,55.344,37,221
57,25.07476,55.344,25.07693,55.3462,37,221
58,25.07693,55.3462,25.08255,55.35122,39,221
59,25.08255,55.35122,25.08702,55.35615,41,221
60,25.08702,55.35615,25.08416,55.35943,41,221
61,25.08416,55.35943,25.08086,55.35775,41,221
62,25.08086,55.35775,25.07524,55.36551,44,221
63,25.07524,55.36551,25.07551,55.36194,44,221
64,25.07551,55.36194,25.07112,55.36217,44,221
65,25.07112,55.36217,25.0689,55.36179,44,221
66,25.0689,55.36179,24.98686,55.40105,70,221
67,24.98686,55.40105,24.87767,55.36096,103,221
68,25.131924,55.247967,25.16021,55.28106,19,221
69,25.16021,55.28106,25.15769,55.37842,44,221
70,25.15769,55.37842,25.18176,55.40313,53,221
71,25.18176,55.40313,25.19664,55.412,58,221
72,25.19664,55.412,25.20325,55.40744,60,221
73,25.20325,55.40744,25.21085,55.41575,63,221
74,25.21085,55.41575,25.21886,55.41924,65,221
75,25.21886,55.41924,25.21863,55.42114,65,221
76,25.21863,55.42114,25.21949,55.42395,65,221
77,25.21949,55.42395,25.24488,55.42144,72,221
78,25.24488,55.42144,25.24903,55.43506,76,221
79,25.24903,55.43506,25.24295,55.44306,79,221
80,25.131924,55.247967,25.15446,55.23674,14,221
81,25.15446,55.23674,25.16502,55.23734,17,221
82,25.16502,55.23734,25.17456,55.2213,22,221
83,25.17456,55.2213,25.17527,55.22161,22,221
84,25.17527,55.22161,25.18885,55.22908,26,221
85,25.18885,55.22908,25.2155,55.24957,35,221
86,25.2155,55.24957,25.23008,55.26805,41,221
87,25.23008,55.26805,25.2351,55.27473,43,221
88,25.2351,55.27473,25.23199,55.28241,45,221
89,25.23199,55.28241,25.24562,55.29304,50,221
90,25.24562,55.29304,25.26016,55.29882,54,221
91,25.26016,55.29882,25.22346,55.3347,68,221
92,25.131924,55.247967,25.0823,55.22555,22,221
93,25.0823,55.22555,25.08163,55.22339,22,221
94,25.08163,55.22339,25.0756,55.22737,24,221
95,25.0756,55.22737,25.07452,55.23949,27,221
96,25.07452,55.23949,25.06094,55.23629,31,221
97,25.06094,55.23629,25.05229,55.25397,36,221
98,25.05229,55.25397,25.0477,55.25158,37,221
99,25.0477,55.25158,25.0414,55.23741,41,221
100,25.0414,55.23741,25.02596,55.24254,46,221
101,25.02596,55.24254,25.03464,55.26914,53,221
102,25.03464,55.26914,25.05287,55.28268,59,221
103,25.05287,55.28268,25.01201,55.3074,72,221
104,25.131924,55.247967,25.15365,55.22223,16,221
105,25.15365,55.22223,25.15568,55.21666,18,221
106,25.15568,55.21666,25.16084,55.21174,20,221
107,25.16084,55.21174,25.15708,55.20947,20,221
108,25.15708,55.20947,25.14748,55.19621,24,221
109,25.14748,55.19621,25.15532,55.20238,27,221
110,25.15532,55.20238,25.18808,55.23945,40,221
111,25.18808,55.23945,25.20232,55.2512,45,221
112,25.20232,55.2512,25.21515,55.26952,51,221
113,25.21515,55.26952,25.20843,55.27859,54,221
114,25.20843,55.27859,25.20962,55.27976,54,221
115,25.131924,55.247967,25.11697,55.23491,12,221
116,25.11697,55.23491,25.10381,55.21119,19,221
117,25.10381,55.21119,25.10422,55.20407,21,221
118,25.10422,55.20407,25.09667,55.19555,24,221
119,25.09667,55.19555,25.10057,55.19181,25,221
120,25.10057,55.19181,25.10231,55.18992,25,221
121,25.10231,55.18992,25.11934,55.20246,31,221
122,25.11934,55.20246,25.12821,55.1934,34,221
123,25.12821,55.1934,25.11825,55.18991,37,221
124,25.11825,55.18991,25.11522,55.18786,37,221
125,25.11522,55.18786,25.10846,55.13277,51,221
126,25.131924,55.247967,25.16438,55.25757,17,221
127,25.16438,55.25757,25.1666,55.25771,17,221
128,25.1666,55.25771,25.17669,55.27524,22,221
129,25.17669,55.27524,25.18404,55.26869,25,221
130,25.18404,55.26869,25.19402,55.26215,28,221
131,25.19402,55.26215,25.2041,55.26618,31,221
132,25.2041,55.26618,25.20032,55.27426,33,221
133,25.20032,55.27426,25.20056,55.2821,35,221
134,25.20056,55.2821,25.19918,55.28011,35,221
135,25.19918,55.28011,25.23526,55.40028,68,221
136,25.23526,55.40028,25.24029,55.51082,97,221
137,25.24029,55.51082,25.24069,55.5261,101,221
138,25.131924,55.247967,25.0601,55.21185,30,221
139,25.0601,55.21185,25.05599,55.21497,30,221
140,25.05599,55.21497,25.05676,55.20956,30,221
141,25.05676,55.20956,25.08521,55.20061,38,221
142,25.08521,55.20061,25.09703,55.18747,43,221
143,25.09703,55.18747,25.09491,55.18041,45,221
144,25.09491,55.18041,25.10166,55.17029,48,221
145,25.10166,55.17029,25.08863,55.15318,54,221
146,25.08863,55.15318,25.08347,55.15529,56,221
147,25.08347,55.15529,25.06136,55.15004,62,221
148,25.06136,55.15004,25.05423,55.16764,67,221
149,25.05423,55.16764,25.02698,55.17308,75,221
0,25.131924,55.247967,25.16349,55.33496,31,222
1,25.16349,55.33496,25.1815,55.37615,43,222
2,25.1815,55.37615,25.19189,55.38844,47,222
3,25.19189,55.38844,25.19143,55.38989,47,222
4,25.19143,55.38989,25.19837,55.3993,50,222
5,25.19837,55.3993,25.19317,55.44654,62,222
6,25.19317,55.44654,25.19782,55.61662,106,222
7,25.19782,55.61662,25.20046,55.62126,106,222
8,25.131924,55.247967,25.18561,55.2858,25,222
9,25.18561,55.2858,25.25414,55.38209,57,222
10,25.25414,55.38209,25.25249,55.41253,65,222
11,25.25249,55.41253,25.25423,55.44421,73,222
12,25.25423,55.44421,25.26084,55.45831,77,222
13,25.26084,55.45831,25.24978,55.4669,81,222
14,25.24978,55.4669,25.24995,55.47013,81,222
15,25.24995,55.47013,25.24851,55.47292,81,222
16,25.24851,55.47292,25.24339,55.4817,84,222
17,25.24339,55.4817,25.25009,55.48451,86,222
18,25.25009,55.48451,25.257,55.4811,88,222
19,25.257,55.4811,25.25829,55.48472,88,222
20,25.131924,55.247967,25.17115,55.31104,27,222
21,25.17115,55.31104,25.18283,55.36252,41,222
22,25.18283,55.36252,25.20072,55.37395,47,222
23,25.20072,55.37395,25.2122,55.40042,55,222
24,25.2122,55.40042,25.21557,55.39962,55,222
25,25.21557,55.39962,25.23404,55.41008,61,222
26,25.23404,55.41008,25.23752,55.41075,61,222
27,25.23752,55.41075,25.24019,55.40853,61,222
28,25.24019,55.40853,25.2539,55.42102,66,222
29,25.2539,55.42102,25.27492,55.43653,73,222
30,25.27492,55.43653,25.2682,55.45206,77,222
31,25.2682,55.45206,25.27338,55.45896,79,222
32,25.131924,55.247967,25.12708,55.37347,40,222
33,25.12708,55.37347,25.1284,55.3817,42,222
34,25.1284,55.3817,25.12446,55.39438,45,222
35,25.12446,55.39438,25.17595,55.41097,60,222
36,25.17595,55.41097,25.1774,55.41439,60,222
37,25.1774,55.41439,25.19307,55.42206,65,222
38,25.19307,55.42206,25.1894,55.43323,68,222
39,25.1894,55.43323,25.21071,55.44139,74,222
40,25.21071,55.44139,25.22959,55.43036,80,222
41,25.22959,55.43036,25.22684,55.43862,82,222
42,25.22684,55.43862,25.23662,55.47326,91,222
43,25.23662,55.47326,25.24314,55.47142,93,222
44,25.131924,55.247967,25.15507,55.26231,15,222
45,25.15507,55.26231,25.22318,55.29383,36,222
46,25.22318,55.29383,25.24414,55.31444,44,222
47,25.24414,55.31444,25.25875,55.32474,49,222
48,25.25875,55.32474,25.2628,55.33552,52,222
49,25.2628,55.33552,25.27426,55.31728,58,222
50,25.27426,55.31728,25.32007,55.34867,73,222
51,25.32007,55.34867,25.28382,55.36034,84,222
52,25.28382,55.36034,25.27473,55.36884,87,222
53,25.27473,55.36884,25.2802,55.37055,89,222
54,25.2802,55.37055,25.28748,55.39859,97,222
55,25.28748,55.39859,25.28538,55.41518,101,222
56,25.131924,55.247967,25.07476,55.344,37,222
57,25.07476,55.344,25.07693,55.3462,37,222
58,25.07693,55.3462,25.08255,55.35122,39,222
59,25.08255,55.35122,25.08702,55.35615,41,222
60,25.08702,55.35615,25.08416,55.35943,41,222
61,25.08416,55.35943,25.08086,55.35775,41,222
62,25.08086,55.35775,25.07524,55.36551,44,222
63,25.07524,55.36551,25.07551,55.36194,44,222
64,25.07551,55.36194,25.07112,55.36217,44,222
65,25.07112,55.36217,25.0689,55.36179,44,222
66,25.0689,55.36179,24.98686,55.40105,70,222
67,24.98686,55.40105,24.87767,55.36096,103,222
68,25.131924,55.247967,25.16021,55.28106,19,222
69,25.16021,55.28106,25.15769,55.37842,44,222
70,25.15769,55.37842,25.18176,55.40313,53,222
